"","Genus","Species"
"Otu3141",NA,NA
"Otu3142",NA,NA
"Otu3144",NA,NA
"Otu3145",NA,NA
"Otu3146",NA,NA
"Otu3147",NA,NA
"Otu3149",NA,NA
"Otu3150",NA,NA
"Otu3152",NA,NA
"Otu3153",NA,NA
"Otu3154",NA,NA
"Otu3155",NA,NA
"Otu3156",NA,NA
"Otu3157",NA,NA
"Otu3158",NA,NA
"Otu3159","Facklamia","hominis"
"Otu3160",NA,NA
"Otu3161",NA,NA
"Otu3162",NA,NA
"Otu3163",NA,NA
"Otu3164",NA,NA
"Otu3165",NA,NA
"Otu3166",NA,NA
"Otu3167",NA,NA
"Otu3168",NA,NA
"Otu3169",NA,NA
"Otu3170",NA,NA
"Otu3171",NA,NA
"Otu3173",NA,NA
"Otu3174",NA,NA
"Otu3175",NA,NA
"Otu3176",NA,NA
"Otu3177",NA,NA
"Otu3179",NA,NA
"Otu3180",NA,NA
"Otu3181",NA,NA
"Otu3182","Blastococcus","aggregatus/massiliensis"
"Otu3183",NA,NA
"Otu3184",NA,NA
"Otu3185",NA,NA
"Otu3186",NA,NA
"Otu3187",NA,NA
"Otu3188",NA,NA
"Otu3189",NA,NA
"Otu3190","Lactobacillus","crispatus/gasseri/helveticus/hominis/iatae/johnsonii/kefiranofaciens/prophage/taiwanensis"
"Otu3191",NA,NA
"Otu3192",NA,NA
"Otu3193",NA,NA
"Otu3194",NA,NA
"Otu3195",NA,NA
"Otu3196",NA,NA
"Otu3197",NA,NA
"Otu3198",NA,NA
"Otu3199",NA,NA
"Otu3200",NA,NA
"Otu3201",NA,NA
"Otu3202",NA,NA
"Otu3203",NA,NA
"Otu3204",NA,NA
"Otu3205","Corynebacterium","sundsvallense/thomssenii"
"Otu3206",NA,NA
"Otu3207",NA,NA
"Otu3208",NA,NA
"Otu3209",NA,NA
"Otu3210",NA,NA
"Otu3211",NA,NA
"Otu3212",NA,NA
"Otu3213",NA,NA
"Otu3214",NA,NA
"Otu3215",NA,NA
"Otu3218",NA,NA
"Otu3219","Marinomonas","communis/ostreistagni"
"Otu3220",NA,NA
"Otu3221",NA,NA
"Otu3222",NA,NA
"Otu3223",NA,NA
"Otu3224",NA,NA
"Otu3225",NA,NA
"Otu3226",NA,NA
"Otu3227",NA,NA
"Otu3228",NA,NA
"Otu3229",NA,NA
"Otu3231",NA,NA
"Otu3232",NA,NA
"Otu3233",NA,NA
"Otu3234",NA,NA
"Otu3235",NA,NA
"Otu3236",NA,NA
"Otu3237",NA,NA
"Otu3238",NA,NA
"Otu3240",NA,NA
"Otu3241",NA,NA
"Otu3242",NA,NA
"Otu3243","Clostridium","perfringens/thermophilus"
"Otu3244",NA,NA
"Otu3245",NA,NA
"Otu3246",NA,NA
"Otu3247",NA,NA
"Otu3248",NA,NA
"Otu3250",NA,NA
"Otu3251",NA,NA
"Otu3252",NA,NA
"Otu3253",NA,NA
"Otu3254",NA,NA
"Otu3255",NA,NA
"Otu3256",NA,NA
"Otu3257",NA,NA
"Otu3258",NA,NA
"Otu3259",NA,NA
"Otu3260","Massilia","aurea/brevitalea/cf./namucuonensis/timonae"
"Otu3261",NA,NA
"Otu3263",NA,NA
"Otu3264",NA,NA
"Otu3265",NA,NA
"Otu3266",NA,NA
"Otu3267",NA,NA
"Otu3268",NA,NA
"Otu3269",NA,NA
"Otu3270",NA,NA
"Otu3272",NA,NA
"Otu3273",NA,NA
"Otu3274",NA,NA
"Otu3275",NA,NA
"Otu3277",NA,NA
"Otu3278",NA,NA
"Otu3279",NA,NA
"Otu3280",NA,NA
"Otu3281",NA,NA
"Otu3282",NA,NA
"Otu3283",NA,NA
"Otu3284","Muricauda","antarctica/aquimarina/beolgyonensis/lutimaris/taeanensis/zhangzhouensis"
"Otu3285",NA,NA
"Otu3288",NA,NA
"Otu3289",NA,NA
"Otu3290",NA,NA
"Otu3291",NA,NA
"Otu3293",NA,NA
"Otu3294",NA,NA
"Otu3295",NA,NA
"Otu3296",NA,NA
"Otu3297",NA,NA
"Otu3298",NA,NA
"Otu3299",NA,NA
"Otu3300",NA,"anophelis/badiiscoriae/hoylei/indicus/limosus/locipacati/marinus/melonis/ochangensis/remsis/sanguinis/sinensis/subterranea/terrae"
"Otu3301",NA,NA
"Otu3302",NA,NA
"Otu3303",NA,NA
"Otu3304",NA,NA
"Otu3306",NA,NA
"Otu3307",NA,NA
"Otu3308",NA,NA
"Otu3309",NA,NA
"Otu3310",NA,NA
"Otu3311",NA,NA
"Otu3313","Phaeocystidibacter","luteus"
"Otu3314",NA,NA
"Otu3315",NA,NA
"Otu3316",NA,NA
"Otu3317",NA,NA
"Otu3318",NA,NA
"Otu3319",NA,NA
"Otu3320",NA,NA
"Otu3321",NA,NA
"Otu3322","Brevibacterium","ravenspurgense"
"Otu3323",NA,NA
"Otu3324",NA,NA
"Otu3325",NA,NA
"Otu3326",NA,NA
"Otu3327",NA,NA
"Otu3328",NA,NA
"Otu3329",NA,NA
"Otu3330",NA,NA
"Otu3331",NA,NA
"Otu3332",NA,NA
"Otu3333",NA,NA
"Otu3334",NA,NA
"Otu3335",NA,NA
"Otu3336",NA,NA
"Otu3337",NA,NA
"Otu3338",NA,NA
"Otu3339","Aerococcus","urinaeequi/viridans"
"Otu3340",NA,NA
"Otu3341",NA,NA
"Otu3342",NA,NA
"Otu3343",NA,NA
"Otu3344",NA,NA
"Otu3345",NA,NA
"Otu3347",NA,NA
"Otu3348",NA,NA
"Otu3349",NA,NA
"Otu3350",NA,NA
"Otu3351",NA,NA
"Otu3352",NA,NA
"Otu3353",NA,NA
"Otu3354",NA,NA
"Otu3355",NA,NA
"Otu3357",NA,NA
"Otu3358",NA,NA
"Otu3359",NA,NA
"Otu3360",NA,NA
"Otu3361",NA,NA
"Otu3362",NA,NA
"Otu3363",NA,NA
"Otu3364",NA,NA
"Otu3365",NA,NA
"Otu3366",NA,NA
"Otu3367",NA,NA
"Otu3368",NA,NA
"Otu3369",NA,NA
"Otu3370",NA,NA
"Otu3371",NA,NA
"Otu3372",NA,NA
"Otu3373",NA,NA
"Otu3374",NA,NA
"Otu3375",NA,NA
"Otu3376",NA,NA
"Otu3377",NA,NA
"Otu3378",NA,NA
"Otu3379",NA,NA
"Otu3380",NA,NA
"Otu3381",NA,NA
"Otu3382",NA,NA
"Otu3383",NA,NA
"Otu3384",NA,NA
"Otu3386",NA,NA
"Otu3387",NA,NA
"Otu3388",NA,NA
"Otu3389",NA,NA
"Otu3390",NA,NA
"Otu3391",NA,NA
"Otu3392",NA,NA
"Otu3393",NA,NA
"Otu3394",NA,NA
"Otu3395",NA,NA
"Otu3396",NA,NA
"Otu3399",NA,NA
"Otu3400",NA,NA
"Otu3401",NA,NA
"Otu3403",NA,NA
"Otu3404",NA,NA
"Otu3405",NA,NA
"Otu3406",NA,NA
"Otu3407",NA,NA
"Otu3408",NA,NA
"Otu3409",NA,NA
"Otu3410",NA,NA
"Otu3411","Bacillus","funiculus"
"Otu3412",NA,NA
"Otu3413",NA,NA
"Otu3414",NA,NA
"Otu3415",NA,NA
"Otu3416",NA,NA
"Otu3417",NA,NA
"Otu3418",NA,NA
"Otu3419",NA,NA
"Otu3420",NA,NA
"Otu3421",NA,NA
"Otu3422",NA,NA
"Otu3423",NA,NA
"Otu3424",NA,NA
"Otu3426",NA,NA
"Otu3427",NA,NA
"Otu3428",NA,NA
"Otu3429",NA,NA
"Otu3430",NA,NA
"Otu3431",NA,NA
"Otu3432",NA,NA
"Otu3433",NA,NA
"Otu3434",NA,NA
"Otu3435",NA,NA
"Otu3436",NA,NA
"Otu3437",NA,NA
"Otu3438",NA,NA
"Otu3439",NA,NA
"Otu3440",NA,NA
"Otu3441",NA,NA
"Otu3442",NA,NA
"Otu3443",NA,NA
"Otu3444",NA,NA
"Otu3445",NA,NA
"Otu3446","Litoribacillus","peritrichatus"
"Otu3447",NA,NA
"Otu3448",NA,NA
"Otu3449",NA,NA
"Otu3450",NA,NA
"Otu3451",NA,NA
"Otu3452",NA,NA
"Otu3453",NA,NA
"Otu3454",NA,NA
"Otu3455",NA,NA
"Otu3456",NA,NA
"Otu3457","Modestobacter","marinus/muralis/versicolor"
"Otu3458",NA,NA
"Otu3459",NA,NA
"Otu3460",NA,NA
"Otu3461",NA,NA
"Otu3462",NA,NA
"Otu3463",NA,NA
"Otu3464",NA,NA
"Otu3465",NA,NA
"Otu3466",NA,NA
"Otu3467",NA,NA
"Otu3468","Pleomorphomonas","diazotrophica/koreensis/oryzae"
"Otu3469",NA,NA
"Otu3470",NA,NA
"Otu3471",NA,NA
"Otu3472",NA,NA
"Otu3473",NA,NA
"Otu3474",NA,NA
"Otu3475",NA,NA
"Otu3476",NA,NA
"Otu3477",NA,NA
"Otu3478",NA,NA
"Otu3479",NA,NA
"Otu3480",NA,NA
"Otu3481",NA,NA
"Otu3482",NA,NA
"Otu3483",NA,NA
"Otu3484",NA,NA
"Otu3485",NA,NA
"Otu3486",NA,NA
"Otu3487",NA,NA
"Otu3488",NA,NA
"Otu3489",NA,NA
"Otu3490",NA,NA
"Otu3491",NA,NA
"Otu3492",NA,NA
"Otu3493",NA,NA
"Otu3494",NA,NA
"Otu3495",NA,NA
"Otu3496",NA,NA
"Otu3497",NA,NA
"Otu3498",NA,NA
"Otu3499",NA,NA
"Otu3500",NA,NA
"Otu3501",NA,NA
"Otu3502",NA,NA
"Otu3503",NA,NA
"Otu3504",NA,NA
"Otu3505",NA,NA
"Otu3506",NA,NA
"Otu3507",NA,NA
"Otu3508",NA,NA
"Otu3509",NA,NA
"Otu3510","Sphingomonas","koreensis"
"Otu3511",NA,NA
"Otu3512",NA,NA
"Otu3513",NA,NA
"Otu3514",NA,NA
"Otu3515",NA,NA
"Otu3516",NA,NA
"Otu3517",NA,NA
"Otu3518",NA,NA
"Otu3519",NA,NA
"Otu3520",NA,NA
"Otu3521",NA,NA
"Otu3522",NA,NA
"Otu3523",NA,NA
"Otu3524",NA,NA
"Otu3525",NA,NA
"Otu3526",NA,NA
"Otu3527",NA,NA
"Otu3528",NA,NA
"Otu3529",NA,NA
"Otu3530",NA,NA
"Otu3531",NA,NA
"Otu3532",NA,NA
"Otu3533",NA,NA
"Otu3534","Corynebacterium","maris"
"Otu3535",NA,NA
"Otu3536",NA,NA
"Otu3537",NA,NA
"Otu3538",NA,NA
"Otu3539",NA,NA
"Otu3540",NA,NA
"Otu3541",NA,NA
"Otu3542",NA,NA
"Otu3543",NA,NA
"Otu3544",NA,NA
"Otu3545",NA,NA
"Otu3546","Paracoccus","carotinifaciens/gahaiensis/haeundaensis/marcusii"
"Otu3548",NA,NA
"Otu3549",NA,NA
"Otu3550",NA,NA
"Otu3551",NA,NA
"Otu3552",NA,NA
"Otu3553",NA,NA
"Otu3554",NA,NA
"Otu3555",NA,NA
"Otu3556",NA,NA
"Otu3557",NA,NA
"Otu3558",NA,NA
"Otu3559",NA,NA
"Otu3560",NA,NA
"Otu3561",NA,NA
"Otu3562",NA,NA
"Otu3564",NA,NA
"Otu3565",NA,NA
"Otu3566",NA,NA
"Otu3567",NA,NA
"Otu3568",NA,NA
"Otu3569",NA,NA
"Otu3570",NA,NA
"Otu3571",NA,NA
"Otu3572",NA,NA
"Otu3573",NA,NA
"Otu3574",NA,NA
"Otu3575",NA,NA
"Otu3576",NA,NA
"Otu3577",NA,NA
"Otu3578",NA,NA
"Otu3579",NA,NA
"Otu3580",NA,NA
"Otu3582",NA,NA
"Otu3583",NA,NA
"Otu3584",NA,NA
"Otu3585",NA,NA
"Otu3586",NA,NA
"Otu3587",NA,NA
"Otu3589",NA,NA
"Otu3590",NA,NA
"Otu3591",NA,NA
"Otu3592",NA,NA
"Otu3593",NA,NA
"Otu3594",NA,NA
"Otu3595",NA,NA
"Otu3596",NA,NA
"Otu3597",NA,NA
"Otu3598",NA,NA
"Otu3599","Abiotrophia","defectiva"
"Otu3600",NA,NA
"Otu3601",NA,NA
"Otu3602",NA,NA
"Otu3604",NA,NA
"Otu3605",NA,NA
"Otu3606",NA,NA
"Otu3607",NA,NA
"Otu3608",NA,NA
"Otu3609",NA,NA
"Otu3610",NA,NA
"Otu3611",NA,NA
"Otu3612",NA,NA
"Otu3613",NA,NA
"Otu3614",NA,NA
"Otu3615",NA,NA
"Otu3616",NA,NA
"Otu3617",NA,NA
"Otu3618",NA,NA
"Otu3619",NA,NA
"Otu3620",NA,NA
"Otu3621",NA,NA
"Otu3622",NA,NA
"Otu3623",NA,NA
"Otu3624",NA,NA
"Otu3625",NA,NA
"Otu3626",NA,NA
"Otu3627",NA,NA
"Otu3628","Blautia","obeum/provencensis/wexlerae"
"Otu3629",NA,NA
"Otu3630",NA,NA
"Otu3631",NA,NA
"Otu3632",NA,NA
"Otu3633",NA,NA
"Otu3634",NA,NA
"Otu3635",NA,NA
"Otu3636",NA,NA
"Otu3637",NA,NA
"Otu3638",NA,NA
"Otu3639",NA,NA
"Otu3640",NA,NA
"Otu3641",NA,NA
"Otu3642",NA,NA
"Otu3643",NA,NA
"Otu3644",NA,NA
"Otu3645",NA,NA
"Otu3646",NA,NA
"Otu3647",NA,NA
"Otu3648",NA,NA
"Otu3649",NA,NA
"Otu3650","Bacillus","circulans/hisashii/thermoamylovorans"
"Otu3651",NA,NA
"Otu3652",NA,NA
"Otu3653",NA,NA
"Otu3654",NA,NA
"Otu3655",NA,NA
"Otu3656",NA,NA
"Otu3657",NA,NA
"Otu3658",NA,NA
"Otu3659",NA,NA
"Otu3660",NA,NA
"Otu3661",NA,NA
"Otu3662",NA,NA
"Otu3663",NA,NA
"Otu3664",NA,NA
"Otu3665",NA,NA
"Otu3666",NA,NA
"Otu3667",NA,NA
"Otu3668",NA,NA
"Otu3669",NA,NA
"Otu3670",NA,NA
"Otu3671",NA,"aldovae/aleksiciae/aquatilis/bercovieri/enterocolitica/frederiksenii/grimesii/intermedia/kristensenii/liquefaciens/massiliensis/mollaretii/myotis/pekkanenii/pestis/plymuthica/proteamaculans/pseudotuberculosis/quinivorans/rohdei/ruckeri/similis/wautersii"
"Otu3673",NA,NA
"Otu3674",NA,NA
"Otu3675",NA,NA
"Otu3676",NA,NA
"Otu3677",NA,NA
"Otu3678",NA,NA
"Otu3679",NA,NA
"Otu3680",NA,NA
"Otu3681","Anaerococcus","mediterraneensis/murdochii"
"Otu3682",NA,NA
"Otu3683",NA,NA
"Otu3684",NA,NA
"Otu3685",NA,NA
"Otu3686",NA,NA
"Otu3687",NA,NA
"Otu3688",NA,NA
"Otu3689",NA,NA
"Otu3690",NA,NA
"Otu3691",NA,NA
"Otu3692",NA,NA
"Otu3694",NA,NA
"Otu3695",NA,NA
"Otu3696",NA,NA
"Otu3697",NA,NA
"Otu3698",NA,NA
"Otu3699",NA,NA
"Otu3700",NA,NA
"Otu3701",NA,NA
"Otu3702",NA,NA
"Otu3703",NA,NA
"Otu3704",NA,NA
"Otu3705",NA,NA
"Otu3706",NA,NA
"Otu3707",NA,NA
"Otu3708",NA,NA
"Otu3709","Novosphingobium","panipatense"
"Otu3710",NA,NA
"Otu3711",NA,NA
"Otu3712",NA,NA
"Otu3713",NA,NA
"Otu3714",NA,NA
"Otu3715","Shewanella","aquimarina/fidelis/japonica/kaireitica/marisflavi/pneumatophori/psychrophila/sairae/schlegeliana/waksmanii"
"Otu3716","Anaerococcus","nagyae"
"Otu3717",NA,NA
"Otu3719",NA,NA
"Otu3720",NA,NA
"Otu3721",NA,NA
"Otu3723",NA,NA
"Otu3724",NA,NA
"Otu3725",NA,NA
"Otu3726",NA,NA
"Otu3727",NA,NA
"Otu3728",NA,NA
"Otu3729",NA,NA
"Otu3730",NA,NA
"Otu3731",NA,NA
"Otu3732",NA,NA
"Otu3733",NA,NA
"Otu3734",NA,NA
"Otu3735",NA,NA
"Otu3736",NA,NA
"Otu3737",NA,NA
"Otu3738",NA,NA
"Otu3739",NA,NA
"Otu3740",NA,NA
"Otu3742",NA,NA
"Otu3743",NA,NA
"Otu3744",NA,NA
"Otu3745",NA,NA
"Otu3746",NA,NA
"Otu3747",NA,NA
"Otu3748","Sediminibacterium","salmoneum"
"Otu3749",NA,NA
"Otu3750",NA,NA
"Otu3751",NA,NA
"Otu3752",NA,NA
"Otu3753",NA,NA
"Otu3754",NA,NA
"Otu3755",NA,NA
"Otu3756",NA,NA
"Otu3757",NA,NA
"Otu3758",NA,NA
"Otu3759",NA,NA
"Otu3760",NA,NA
"Otu3761",NA,NA
"Otu3762",NA,NA
"Otu3763",NA,NA
"Otu3764","Chryseobacterium","anthropi"
"Otu3765",NA,NA
"Otu3766",NA,NA
"Otu3767",NA,NA
"Otu3768",NA,NA
"Otu3770","Maritalea","porphyrae"
"Otu3771",NA,NA
"Otu3772",NA,NA
"Otu3773",NA,NA
"Otu3774",NA,NA
"Otu3775",NA,NA
"Otu3776",NA,NA
"Otu3777",NA,NA
"Otu3778",NA,NA
"Otu3779",NA,NA
"Otu3780",NA,NA
"Otu3781",NA,NA
"Otu3782",NA,NA
"Otu3784",NA,NA
"Otu3786",NA,NA
"Otu3787",NA,NA
"Otu3790",NA,NA
"Otu3791",NA,NA
"Otu3792",NA,NA
"Otu3793",NA,NA
"Otu3794",NA,NA
"Otu3795",NA,NA
"Otu3797",NA,NA
"Otu3798",NA,NA
"Otu3799",NA,NA
"Otu3800",NA,NA
"Otu3801",NA,NA
"Otu3802",NA,NA
"Otu3804",NA,NA
"Otu3805",NA,NA
"Otu3806",NA,NA
"Otu3807",NA,NA
"Otu3808",NA,NA
"Otu3809",NA,NA
"Otu3810",NA,NA
"Otu3811",NA,NA
"Otu3813",NA,NA
"Otu3814",NA,NA
"Otu3815",NA,NA
"Otu3816",NA,NA
"Otu3817",NA,NA
"Otu3818",NA,NA
"Otu3819",NA,NA
"Otu3820",NA,NA
"Otu3821",NA,NA
"Otu3822",NA,NA
"Otu3823",NA,NA
"Otu3824",NA,NA
"Otu3825",NA,NA
"Otu3826",NA,NA
"Otu3827","Prevotella","salivae"
"Otu3828",NA,NA
"Otu3830",NA,NA
"Otu3831",NA,NA
"Otu3833",NA,NA
"Otu3834",NA,NA
"Otu3835",NA,NA
"Otu3836",NA,NA
"Otu3838",NA,NA
"Otu3839",NA,NA
"Otu3840",NA,NA
"Otu3841",NA,NA
"Otu3842",NA,NA
"Otu3843",NA,NA
"Otu3844",NA,NA
"Otu3845",NA,NA
"Otu3846",NA,NA
"Otu3847",NA,NA
"Otu3848",NA,NA
"Otu3849",NA,NA
"Otu3850",NA,NA
"Otu3851",NA,NA
"Otu3852",NA,NA
"Otu3853",NA,NA
"Otu3854",NA,NA
"Otu3855",NA,NA
"Otu3856",NA,NA
"Otu3857",NA,NA
"Otu3859",NA,NA
"Otu3860",NA,NA
"Otu3861",NA,NA
"Otu3862",NA,NA
"Otu3863",NA,NA
"Otu3864",NA,NA
"Otu3865",NA,NA
"Otu3866",NA,NA
"Otu3867",NA,NA
"Otu3868",NA,NA
"Otu3869",NA,NA
"Otu3871",NA,NA
"Otu3872",NA,NA
"Otu3874",NA,NA
"Otu3875",NA,NA
"Otu3876",NA,NA
"Otu3877",NA,NA
"Otu3878",NA,NA
"Otu3879",NA,NA
"Otu3880",NA,NA
"Otu3881",NA,NA
"Otu3882",NA,NA
"Otu3883",NA,NA
"Otu3884",NA,NA
"Otu3885",NA,NA
"Otu3886",NA,NA
"Otu3887",NA,NA
"Otu3888",NA,NA
"Otu3889",NA,NA
"Otu3890",NA,NA
"Otu3891",NA,NA
"Otu3892",NA,NA
"Otu3893",NA,NA
"Otu3894",NA,NA
"Otu3895",NA,NA
"Otu3896",NA,NA
"Otu3897",NA,NA
"Otu3898",NA,NA
"Otu3899",NA,NA
"Otu3900",NA,NA
"Otu3901",NA,NA
"Otu3903",NA,NA
"Otu3904",NA,NA
"Otu3905",NA,NA
"Otu3906",NA,NA
"Otu3908",NA,NA
"Otu3909",NA,NA
"Otu3910",NA,NA
"Otu3911",NA,NA
"Otu3912",NA,NA
"Otu3913",NA,NA
"Otu3914",NA,NA
"Otu3915",NA,NA
"Otu3916",NA,NA
"Otu3917",NA,NA
"Otu3918",NA,NA
"Otu3919",NA,NA
"Otu3920",NA,NA
"Otu3921",NA,NA
"Otu3922",NA,NA
"Otu3923",NA,NA
"Otu3924",NA,NA
"Otu3925",NA,NA
"Otu3926",NA,NA
"Otu3927",NA,NA
"Otu3928",NA,NA
"Otu3929",NA,NA
"Otu3930",NA,NA
"Otu3931",NA,NA
"Otu3932",NA,NA
"Otu3933",NA,NA
"Otu3934",NA,NA
"Otu3935",NA,NA
"Otu3936",NA,NA
"Otu3937",NA,NA
"Otu3938",NA,NA
"Otu3939",NA,NA
"Otu3940",NA,NA
"Otu3941",NA,NA
"Otu3942",NA,NA
"Otu3943",NA,NA
"Otu3944",NA,NA
"Otu3945",NA,NA
"Otu3946",NA,NA
"Otu3947",NA,NA
"Otu3948",NA,NA
"Otu3949",NA,NA
"Otu3950",NA,NA
"Otu3951",NA,NA
"Otu3952",NA,NA
"Otu3953","Flavobacterium","ginsengisoli/tyrosinilyticum"
"Otu3954",NA,NA
"Otu3955",NA,NA
"Otu3956",NA,NA
"Otu3957",NA,NA
"Otu3958",NA,NA
"Otu3959",NA,NA
"Otu3960",NA,NA
"Otu3961",NA,NA
"Otu3962",NA,NA
"Otu3963",NA,NA
"Otu3964",NA,NA
"Otu3965",NA,NA
"Otu3966",NA,NA
"Otu3967",NA,NA
"Otu3968",NA,NA
"Otu3969",NA,NA
"Otu3970",NA,NA
"Otu3971",NA,NA
"Otu3972",NA,NA
"Otu3973",NA,NA
"Otu3974",NA,NA
"Otu3975",NA,NA
"Otu3976",NA,NA
"Otu3977",NA,NA
"Otu3978",NA,NA
"Otu3979",NA,NA
"Otu3981",NA,NA
"Otu3982",NA,NA
"Otu3983",NA,NA
"Otu3984",NA,NA
"Otu3985",NA,NA
"Otu3986",NA,NA
"Otu3987",NA,NA
"Otu3988",NA,NA
"Otu3989","Lactobacillus","acidophilus/delbrueckii/fermentum/helveticus/rhamnosus"
"Otu3990",NA,NA
"Otu3991",NA,NA
"Otu3992",NA,NA
"Otu3993",NA,NA
"Otu3994",NA,NA
"Otu3995",NA,NA
"Otu3996",NA,NA
"Otu3997",NA,NA
"Otu3998",NA,NA
"Otu3999",NA,NA
"Otu4000",NA,NA
"Otu4001",NA,NA
"Otu4002",NA,NA
"Otu4003",NA,NA
"Otu4004",NA,NA
"Otu4005",NA,NA
"Otu4007",NA,NA
"Otu4008",NA,NA
"Otu4009",NA,NA
"Otu4010",NA,NA
"Otu4011",NA,NA
"Otu4012",NA,NA
"Otu4013",NA,NA
"Otu4014",NA,NA
"Otu4015",NA,NA
"Otu4016",NA,NA
"Otu4017",NA,NA
"Otu4018",NA,NA
"Otu4020",NA,NA
"Otu4021",NA,NA
"Otu4022",NA,NA
"Otu4023",NA,NA
"Otu4024",NA,NA
"Otu4025",NA,NA
"Otu4026",NA,NA
"Otu4027",NA,NA
"Otu4028",NA,NA
"Otu4029",NA,NA
"Otu4030","Stenotrophobacter","terrae"
"Otu4031",NA,NA
"Otu4032",NA,NA
"Otu4033",NA,NA
"Otu4034",NA,NA
"Otu4035",NA,NA
"Otu4036",NA,NA
"Otu4037",NA,NA
"Otu4038",NA,NA
"Otu4039",NA,NA
"Otu4040",NA,NA
"Otu4041",NA,NA
"Otu4042",NA,NA
"Otu4043",NA,NA
"Otu4044",NA,NA
"Otu4045",NA,NA
"Otu4046",NA,NA
"Otu4047",NA,NA
"Otu4048",NA,NA
"Otu4049",NA,NA
"Otu4050",NA,NA
"Otu4052",NA,NA
"Otu4054",NA,NA
"Otu4055",NA,NA
"Otu4056",NA,NA
"Otu4057",NA,NA
"Otu4058",NA,NA
"Otu4059",NA,NA
"Otu4060",NA,NA
"Otu4061",NA,NA
"Otu4062",NA,NA
"Otu4063",NA,NA
"Otu4064",NA,NA
"Otu4065",NA,NA
"Otu4068",NA,NA
"Otu4069",NA,NA
"Otu4070",NA,NA
"Otu4071",NA,NA
"Otu4072",NA,NA
"Otu4073",NA,NA
"Otu4074",NA,NA
"Otu4075",NA,NA
"Otu4076",NA,NA
"Otu4077",NA,NA
"Otu4079",NA,NA
"Otu4080",NA,NA
"Otu4081",NA,NA
"Otu4082",NA,NA
"Otu4084",NA,NA
"Otu4085",NA,NA
"Otu4086",NA,NA
"Otu4087",NA,NA
"Otu4088",NA,NA
"Otu4089",NA,NA
"Otu4090",NA,NA
"Otu4091",NA,NA
"Otu4094",NA,NA
"Otu4095",NA,NA
"Otu4096",NA,NA
"Otu4097",NA,NA
"Otu4098",NA,NA
"Otu4099",NA,NA
"Otu4100",NA,NA
"Otu4101",NA,NA
"Otu4102",NA,NA
"Otu4103",NA,NA
"Otu4104",NA,NA
"Otu4105",NA,NA
"Otu4106",NA,NA
"Otu4107",NA,NA
"Otu4108",NA,NA
"Otu4109",NA,NA
"Otu4110",NA,NA
"Otu4112",NA,NA
"Otu4113",NA,NA
"Otu4114",NA,NA
"Otu4115",NA,NA
"Otu4116",NA,NA
"Otu4117",NA,NA
"Otu4118",NA,NA
"Otu4119",NA,NA
"Otu4120",NA,NA
"Otu4121",NA,NA
"Otu4122",NA,NA
"Otu4123",NA,NA
"Otu4124",NA,NA
"Otu4125",NA,NA
"Otu4126",NA,NA
"Otu4127",NA,NA
"Otu4128",NA,NA
"Otu4130",NA,NA
"Otu4131",NA,NA
"Otu4132",NA,NA
"Otu4133",NA,NA
"Otu4134",NA,NA
"Otu4135",NA,NA
"Otu4136",NA,NA
"Otu4137",NA,NA
"Otu4138",NA,NA
"Otu4141",NA,NA
"Otu4142",NA,NA
"Otu4143",NA,NA
"Otu4144",NA,NA
"Otu4145",NA,NA
"Otu4146",NA,NA
"Otu4147",NA,NA
"Otu4148",NA,NA
"Otu4149",NA,NA
"Otu4151",NA,NA
"Otu4152",NA,NA
"Otu4153",NA,NA
"Otu4154",NA,NA
"Otu4155",NA,NA
"Otu4156",NA,NA
"Otu4157",NA,NA
"Otu4158",NA,NA
"Otu4159",NA,NA
"Otu4160",NA,NA
"Otu4161",NA,NA
"Otu4162",NA,NA
"Otu4163",NA,NA
"Otu4164",NA,NA
"Otu4165",NA,NA
"Otu4166",NA,NA
"Otu4168",NA,NA
"Otu4169",NA,NA
"Otu4171",NA,NA
"Otu4172",NA,NA
"Otu4173",NA,NA
"Otu4174",NA,NA
"Otu4177",NA,NA
"Otu4178",NA,NA
"Otu4179",NA,NA
"Otu4180",NA,NA
"Otu4181",NA,NA
"Otu4182",NA,NA
"Otu4183",NA,NA
"Otu4184",NA,NA
"Otu4185",NA,NA
"Otu4186",NA,NA
"Otu4187",NA,NA
"Otu4188",NA,NA
"Otu4189",NA,NA
"Otu4190",NA,NA
"Otu4191",NA,NA
"Otu4192",NA,NA
"Otu4193",NA,NA
"Otu4194",NA,NA
"Otu4195",NA,NA
"Otu4196",NA,NA
"Otu4197",NA,NA
"Otu4198",NA,NA
"Otu4199",NA,NA
"Otu4200",NA,NA
"Otu4201",NA,NA
"Otu4202",NA,NA
"Otu4203",NA,NA
"Otu4204",NA,NA
"Otu4205",NA,NA
"Otu4206",NA,NA
"Otu4207",NA,NA
"Otu4208",NA,NA
"Otu4209",NA,NA
"Otu4210",NA,NA
"Otu4211",NA,NA
"Otu4212",NA,NA
"Otu4213",NA,NA
"Otu4214","Haemophilus","parainfluenzae/pittmaniae"
"Otu4215",NA,NA
"Otu4216",NA,NA
"Otu4217",NA,NA
"Otu4218",NA,NA
"Otu4219",NA,NA
"Otu4220",NA,NA
"Otu4221",NA,NA
"Otu4222",NA,NA
"Otu4223",NA,NA
"Otu4224",NA,NA
"Otu4225",NA,NA
"Otu4226",NA,NA
"Otu4227",NA,NA
"Otu4228",NA,NA
"Otu4229",NA,NA
